,r,L/r,log_d1,x2,y2,log_d2,x3,y3,log_d3,x4,y4,log_d4,LCOE,distance
0,8.0,0.1000034264485999,5.547542754651831,24.266210287828336,64.50412981468327,5.548818614758559,47.37176881575031,-0.5568212532930796,5.560543492258006,-22.87242901300752,65.98209563108522,5.5581438747010585,0.2196015483657778,96.75574809153132
1,8.0,0.1000014815469441,5.547532103373309,24.26821666764219,64.98384552736813,5.548976001983777,47.03386433999272,-0.2634554115008535,5.557762893618126,-22.73698818199061,65.95895657626278,5.558125976835875,0.2196203116813737,96.19448898518796
2,8.0,0.100001750556954,5.54752063261425,24.26821666764219,64.98384552736813,5.552982531929951,47.07019195505868,-0.3070816759238961,5.557760570741938,-22.302231438455,65.95895657626278,5.557355406139643,0.2196403075312571,95.93602531442082
3,8.0,0.100003252423117,5.547542754651831,24.266210287828336,64.50412981468327,5.553145998187698,47.37176881575031,-0.5568212532930796,5.55690918498683,-22.87242901300752,64.64796571534245,5.558091338264283,0.2196607836353885,95.84316132218724
4,8.0,0.1000011985863722,5.55014644635218,24.26633476694559,64.9774926653884,5.553125392653,47.08224211637437,-0.255309677328339,5.557324322785987,-22.865038574716387,64.53722952042573,5.557956929393083,0.2196896722297894,95.34513732629858
5,8.0,0.1000002306748054,5.547381660625047,24.2059823384056,65.44457043126009,5.552826743225086,47.36518626102196,1.416210701080438,5.55714586133552,-22.615895154866266,65.57644525788739,5.55896030651463,0.2197215964059374,94.94149490355449
6,8.0,0.1000002795268297,5.550020063022699,24.209055660875663,65.35690584867663,5.552965309935548,47.43500427397689,1.440996918757929,5.557294651112184,-22.29802336629849,65.58908560856618,5.558707299223045,0.2197465976419833,94.75058008495208
7,8.0,0.1000012045544396,5.553703287757471,24.20923455737458,64.96825086078243,5.553048359191803,47.47091987794759,1.3830206358137975,5.557337168146079,-22.678936917224263,64.56005612903077,5.558429167230422,0.2197814005091601,94.40519171154897
8,8.0,0.1000000659356493,5.547475589774902,24.26821666764219,65.51761076800246,5.55293086975763,47.29390481973527,1.462199674612239,5.5573370807448725,-22.8872658385558,64.46814732055746,5.559096634785762,0.2197817760489426,94.31408247834342
9,8.0,0.1000012045544396,5.553703287757471,24.266176647862824,64.96825086078243,5.553048359191803,47.05849592629155,1.3830206358137975,5.552947985251111,-22.67609149879144,64.56005612903077,5.558420781882673,0.2198180513423914,94.09702703623392
10,8.0,0.1000002132241342,5.547475589774902,24.26821666764219,65.4856093364402,5.55293086975763,47.07019195505868,1.462199674612239,5.5573370807448725,-22.283085381853795,64.63049596355357,5.559092437452287,0.2198331883089888,93.80890540571389
11,8.0,0.1000011984429894,5.547475589774902,24.26821666764219,65.4856093364402,5.5529287918250265,47.07019195505868,1.4668222169558405,5.5573370807448725,-22.30217909644316,64.46814732055746,5.559110823280327,0.2198456714258496,93.71068685116418
12,8.0,0.1000029675709625,5.553179209257425,24.006851414288697,65.4313495116592,5.553022942301918,46.6555544183569,1.3949368112267817,5.576203656479643,-22.297853362675628,64.52338767368906,5.559099848834511,0.2199038579351915,93.48675709912966
13,8.0,0.1000002086863325,5.547943876037169,23.888368011730197,66.31216583552911,5.548493918437272,47.29702090196496,2.670054077774934,5.560672004469983,-22.88177012397887,64.06231059698068,5.561977693758747,0.2199173908313049,93.2420070053356
14,8.0,0.1000000322066321,5.547943876037169,23.888368011730197,66.29198645400272,5.553444670625348,47.38528503644343,3.001291631612146,5.560672004469983,-22.88177012397887,63.89595515709535,5.558318597153168,0.2199606802247327,92.9818212706099
15,8.0,0.1000020564753895,5.56043393102615,24.26808505526226,65.86074812168563,5.5541908067384105,47.099043891047785,2.427579466312995,5.557398994412488,-22.386003430866577,63.64535054196987,5.574294324128075,0.2200135891492925,92.6055467928364
16,8.0,0.1000020564753895,5.56043393102615,24.265369321656703,65.86074812168563,5.5541908067384105,47.099043891047785,2.427579466312995,5.555632688371848,-22.386003430866577,63.508654048444086,5.574626455512582,0.2200299641045065,92.5152391416492
17,8.0,0.1000000805000319,5.560688550289834,23.948735186594536,66.28337228096932,5.5548000858937066,46.641186903112335,2.7686656781701666,5.5591660725548495,-22.438578564677545,63.924801246056205,5.568100914203106,0.2200661050592432,92.26097178483712
18,8.0,0.1000034305673841,5.54778481661408,24.266210287828336,66.42126464817449,5.553078172344029,47.37176881575031,3.941890497716853,5.5604075669362185,-22.851305556456843,63.48107056328941,5.5581438747010585,0.2201258404792507,92.0662486319781
19,8.0,0.1000029629541161,5.558543932720431,23.895258005811765,66.310860505358,5.552958416828668,46.62556810142366,3.941878321059994,5.584546993725291,-22.854199623197644,63.93529366386508,5.561734113366458,0.2201818085792811,91.7967755836862
20,8.0,0.1000003576749895,5.54778481661408,24.266210287828336,66.31484065772914,5.553076683144041,47.37176881575031,3.876374049127111,5.560488348857037,-22.163197732701533,63.43507578950022,5.5741116750417765,0.2202040167460864,91.5551774936461
21,8.0,0.1000029813094338,5.558752323620176,23.895258005811765,66.31109117651042,5.552958416828668,46.62534718277538,3.949661581357024,5.560440309360434,-22.655221927493407,63.47147156795483,5.561986011156503,0.2202351322564383,91.3380704871927
22,8.0,0.1000029813094338,5.558761506273506,23.895253718561804,66.31809067824801,5.557922962167577,46.62534718277538,3.9577497300062423,5.56039673778886,-22.655221927493407,63.068292390555726,5.561986011156503,0.2202830100660153,91.07059629686944
23,8.0,0.1000034305673841,5.54778481661408,23.653309174248868,66.50041437437542,5.553078172344029,46.69509207592192,4.0333923860137215,5.560996776564932,-22.15899766044217,63.61407672282666,5.558846101831184,0.2203218982697615,91.0535206319131
24,8.0,0.1000000910294991,5.560230856481831,23.39163194744124,66.82169251770965,5.55335426163952,46.65762980823312,3.928792613211411,5.579831147096471,-22.841037946080192,62.39266894208006,5.584655331065237,0.2203759765798041,90.8189939110849
25,8.0,0.100000075422368,5.560142209520754,23.705832076272845,66.83140393365872,5.554847757259666,46.65762980823312,4.099968794772353,5.580383227057057,-22.8410268197233,62.40435650463557,5.559124817019469,0.220378593586758,90.7163981830884
26,8.0,0.1000011641366045,5.5477107795024185,23.69975054545205,66.45529296002645,5.552623473053173,46.245585837284295,3.95901315178196,5.577475509715276,-22.84127826151284,62.42728521495757,5.580298809497244,0.2204178929753714,90.50709159540584
27,8.0,0.1000040976503418,5.558596459730372,23.907172113795564,67.34604753170233,5.557527135113317,46.22982371273132,3.9487247034129145,5.5794332324531,-22.16375131993081,62.9788280180168,5.574162124873364,0.2204852347148476,90.34508400063169
28,8.0,0.1000148993343086,5.549780208823557,23.891105359950377,66.29737804936072,5.554006499140273,46.60611113883108,3.744827632943008,5.575426165335167,-22.298179460667104,61.8799913212931,5.556609620440496,0.2205224975453251,90.1526401171444
29,8.0,0.1000003787593033,5.549797775329656,23.891105359950377,66.30653880432354,5.554009563301295,46.62958310608151,4.418856557202983,5.557965565697454,-22.586672887626676,61.75285079339238,5.556927803658271,0.2205915449596793,89.87812297139912
30,8.0,0.1000062874239712,5.549780208823557,23.891105359950377,66.30125687515972,5.554009563301295,46.62958310608151,4.418856557202983,5.575015847551119,-22.387836510119783,61.75285079339238,5.556927803658271,0.2206125248036811,89.72508626663006
31,8.0,0.1000000684333711,5.550118779636522,23.707534635276502,67.34013124956711,5.55284532858152,47.04588543737773,5.75606842170636,5.578155401212197,-22.60545486487949,61.90449625565744,5.574515387051613,0.2206521025567424,89.46482635161851
32,8.0,0.1000000684333711,5.548635239528248,23.707534635276502,67.34337776357802,5.55284532858152,47.04588543737773,6.103832495650308,5.579976496246392,-22.60545486487949,61.92237004246658,5.574515277864865,0.2207095605520593,89.25815559245093
33,8.0,0.1000000590588441,5.548517171628906,24.26788000965525,67.32698748374806,5.553886241845482,47.11966689124721,6.109920990793203,5.580116655361732,-22.176931715712,61.9217778770269,5.57450146884167,0.2207820827708968,88.97742380842149
34,8.0,0.1000000140861896,5.550000711737181,23.91907483492351,67.3400496119865,5.553886241845482,46.24642794173064,5.762156916849254,5.578295560327538,-22.176931715712,61.90390409021775,5.574501578028418,0.220885376956316,88.50792011164978
35,8.0,0.1000000140861896,5.550000711737181,23.91907483492351,67.3400496119865,5.554290444889489,46.116851638132594,5.762156916849254,5.57792147096271,-22.176931715712,61.90390409021775,5.574501578028418,0.2209194139971163,88.40778597193965
36,8.0,0.1000000140861896,5.548517171628906,23.91907483492351,67.3432961259974,5.553886241845482,46.24642794173064,6.109920990793203,5.580116655361732,-22.176931715712,61.9217778770269,5.57450146884167,0.2209464110191644,88.29903462609985
37,8.0,0.1000000902896303,5.5597430620247295,23.702739685868924,66.79415885586394,5.554847757259666,46.65762980823312,6.488739478672314,5.579831147096471,-22.874116451666477,60.6017911684806,5.584655331065237,0.221024992911055,88.10724204703563
38,8.0,0.1000000902896303,5.560380844178948,23.39163194744124,66.79415885586394,5.554847757259666,46.65762980823312,6.67025055369756,5.579831147096471,-22.85459142521817,60.6017911684806,5.584655331065237,0.2210647679653815,87.98045222600454
39,8.0,0.1000000316060403,5.562584457778461,23.388629235367844,66.83459783823815,5.553441119699547,46.23653727467087,6.584192623656673,5.587763070871395,-22.831010999089436,60.68031460724241,5.584781333110195,0.2211331889137744,87.73093318899096
40,8.0,0.1000000339710757,5.560419161036265,23.64680171004937,67.24737351676814,5.554279081280972,46.22966956230992,6.674746523141687,5.579484533571524,-22.35890367261596,61.0678801627832,5.579493774936364,0.2211566372082158,87.5385935775912
41,8.0,0.1000000321539318,5.562647471662364,23.94128826311863,67.27085881673443,5.55343173034109,46.2025102157603,6.67025055369756,5.584856599668685,-22.29233071394855,60.6017911684806,5.584655331065237,0.2212744038302805,87.17886387806458
42,8.0,0.1000000195853274,5.547539347665717,23.974924129962,67.39715488425193,5.553882704279345,46.18394567852138,6.990096278139927,5.576544936805518,-22.282468732200627,60.7576960842776,5.558024206378464,0.2213652893571005,87.05518187433587
43,8.0,0.1000000643352953,5.5605566434487965,23.92821178221292,67.34604753170233,5.557527135113317,46.20460599354716,6.483683776306104,5.5801163485945855,-22.038051847761167,60.23508817201834,5.574162348545467,0.2213756676960249,86.86929160386468
44,8.0,0.1000027624151622,5.558467269068223,23.900754930382604,67.35117187900529,5.552780964488259,46.63887705199157,6.485551734322582,5.5814884424087605,-22.135760981746493,59.305102028595485,5.5743291986050165,0.2214452926583643,86.7171017156415
45,8.0,0.1000027624151622,5.558467269068223,23.89803919677705,67.35117187900529,5.552780964488259,46.63887705199157,6.485551734322582,5.57972213636812,-22.135760981746493,59.1684055350697,5.574661329989524,0.2214745808049774,86.63390745696852
46,8.0,0.1000000643352953,5.5605566434487965,23.92821178221292,67.42904134331738,5.557527135113317,45.688380794354586,6.483683776306104,5.5801163485945855,-22.038051847761167,60.23508817201834,5.574087879193183,0.2215475120070258,86.46434613722835
47,8.0,0.100000913201912,5.560529680141712,23.685527257534588,67.35117187900529,5.552777933204448,46.20939668983423,6.485551734322582,5.57972213636812,-22.12243319885975,59.13316794732309,5.574661329989524,0.2216026223829178,86.26129183387415
48,8.0,0.1000000243147221,5.547281440276008,23.974924129962,67.39715488425193,5.553866975037657,46.20329585333394,6.990096278139927,5.57648621166746,-22.282468732200627,59.02827971262441,5.586413451415355,0.2217063630301265,86.01321111333024
49,8.0,0.1000008395664713,5.562760740147676,23.964991569142608,67.30153144874151,5.5543268126875,46.243588557323086,7.286314567192511,5.58348186939552,-22.095501143664546,59.15695093639842,5.57486262227167,0.2217491076700058,85.79507036249822
50,8.0,0.1000010363397297,5.562760740147676,23.94610086366712,67.34975048287924,5.554355885307507,46.24350950496848,7.338629081023668,5.577587482011183,-22.35474282726747,58.758755485435614,5.580451185102808,0.2217767121462451,85.73068075364161
51,8.0,0.100000913201912,5.562760740147676,23.964991569142608,67.30153144874151,5.554365765872591,46.243588557323086,7.286314567192511,5.58348186939552,-22.095501143664546,58.758755485435614,5.584840006796615,0.2218380067463156,85.5549142670464
52,8.0,0.1000000339710757,5.5516751996355485,23.631104184099385,68.55884509389891,5.554279081280972,46.22882024182532,10.248409559248666,5.580255171970063,-22.35890367261596,61.20172241332931,5.579769163263078,0.2219359066308785,85.44305684237567
53,8.0,0.1000000339710757,5.560337199805474,23.64668524937802,68.55884509389891,5.554279081280972,46.22966956230992,10.248409559248666,5.579776626167091,-22.35890367261596,61.0678801627832,5.579769163263078,0.2219631406894999,85.36399106664531
54,8.0,0.1000000005915578,5.562584457778461,23.64320470606697,68.93645162701507,5.553441119699547,46.64372449643654,9.532553097233125,5.587763070871395,-22.277398962357086,59.4909119736932,5.584457796207966,0.2220122964622888,85.12319825083789
55,8.0,0.1000012520694247,5.560252775087233,23.650083353182996,67.39911295417565,5.5534464315923575,46.228362884350645,9.413602004606568,5.587722350870102,-22.274659261146077,59.61428496105144,5.57369494912679,0.2221114230506448,84.92804373326815
56,8.0,0.100000191427308,5.562575668202077,23.638770051277668,68.93645162701507,5.553439600871579,46.23653727467087,9.495903245185266,5.587775926205629,-22.29225870064184,59.1601114752998,5.584781333110195,0.2221764453471452,84.63291001111926
57,8.0,0.1000000365441838,5.562584622544129,23.65161389602696,68.53846061649115,5.553427681888103,46.24657251631369,10.182945825470595,5.587763070871395,-22.28271650346761,59.5019598429005,5.584785367263164,0.2222676853675256,84.43120629961511
58,8.0,0.1000001949015945,5.5625708964719385,23.63852288687017,68.55639484107988,5.554348306363128,46.19722718959113,10.218953833232952,5.5895727324044895,-22.29642933975072,59.23255125089327,5.579749547774666,0.222343075804916,84.22418724202645
59,8.0,0.1000000586951256,5.562684606893727,23.39641962619338,69.1308871428462,5.553599134988272,46.658728727114976,10.866110974700277,5.585356097557051,-22.84005480817764,58.22303869579783,5.584881197295383,0.2224606512817577,84.09969985717379
60,8.0,0.1000000586839374,5.560612377453476,23.638770051277668,68.94549216676414,5.553439600871579,45.51500110937263,9.295612344675456,5.587968339184273,-22.04325761903132,59.1601114752998,5.57266055626231,0.2224782085650294,83.96777117419519
61,8.0,0.1000000403335238,5.560863771950689,23.6387861575662,68.51465577585896,5.553372437028246,45.69307723829056,10.17015983925048,5.584940505360364,-22.29208189531475,59.19774917818365,5.577336906323107,0.2225179052983302,83.81936756387937
62,8.0,0.1000000403335238,5.560863771950689,23.646269834783297,68.83522850175449,5.553372437028246,45.69307723829056,10.16145483910902,5.585008884430414,-22.09281180855428,59.1381113271009,5.584869007389135,0.2225960694845562,83.62798356180733
63,8.0,0.1000008682156036,5.562768627291301,23.672469838633734,68.92764696377414,5.55819751357672,45.717686186191706,10.097204853471386,5.583395117286881,-22.0557817135674,58.76987417206676,5.574236133302038,0.222681431303277,83.44022824607453
64,8.0,0.1000000786081254,5.5625708964719385,23.659494587248226,68.4819057585834,5.554348306363128,46.19722718959113,10.127451944936082,5.588983522775776,-22.839360508362127,56.93961940030202,5.578691500469224,0.2227435330466805,83.41120705784333
65,8.0,0.100000191427308,5.562582689665652,23.649704114976903,68.93645162701507,5.553441119699547,46.23653727467087,9.603732758111692,5.587764555229403,-22.286699802783648,56.86354476230413,5.584781333110195,0.2227880221726784,83.24015767791799
66,8.0,0.1000000786081254,5.5625708964719385,23.65311759666002,68.53850413008693,5.554348306363128,46.62958310608151,10.218953833232952,5.5895727324044895,-22.158221947857463,56.76003830224966,5.579393727599351,0.2228841515086657,83.05320383760557
67,8.0,0.1000000786081254,5.5625708964719385,23.65311759666002,68.54350454715892,5.554348306363128,46.19722718959113,10.218953833232952,5.5895727324044895,-22.158221947857463,56.93961940030202,5.579393727599351,0.2229675897791573,82.79666670713402
68,8.0,0.1000012394091124,5.562632191003164,23.385958089289574,69.1308871428462,5.553599134988272,46.24379877896711,10.866110974700277,5.585039992528023,-21.45205966367853,58.22303869579783,5.584871663478753,0.2230746609875235,82.61602661389601
69,8.0,0.1000001904184591,5.560337199805474,23.649494437371334,69.13698808921211,5.554291935819717,46.12948384581187,11.291314234063307,5.589815656174739,-22.46624456964193,56.831510508682754,5.579629863779207,0.2232052286575751,82.3364040602792
70,8.0,0.1000003868383752,5.560337199805474,23.68576900221662,69.13698808921211,5.554291935819717,46.12884292533069,11.291314234063307,5.589815656174739,-22.37980235809914,56.68100248468222,5.579629863779207,0.2232777718333633,82.18064418133498
71,8.0,0.1000001904184591,5.560337199805474,23.64668524937802,69.40357572027517,5.554291211194082,46.12948384581187,10.658223239509084,5.589597686313457,-22.46451772792838,55.59646356217047,5.573337341698903,0.2234306895454039,82.00355172305375
72,8.0,0.1000001452083897,5.562570807681092,24.40908448852055,68.5247682782,5.557303727996231,46.60452145112431,11.395663757695992,5.587866076132108,-20.90919608993824,57.29483293542545,5.577115442901151,0.2235623131163549,81.63844552305125
73,8.0,0.1000001452083897,5.562570807681092,24.416568165737644,68.84534100409554,5.557303727996231,46.60452145112431,11.386958757554533,5.587934455202158,-20.70992600317777,57.2351950843427,5.584647543967178,0.2236563994066521,81.44504656733284
74,8.0,0.100000178556398,5.562712375336811,23.64916482870782,69.08879481221337,5.5534216228026905,46.39023948212586,11.339020336170655,5.5895761194193945,-21.109213741775925,56.68279888821497,5.584499448400762,0.2237049957280082,81.31564695003378
75,8.0,0.1000001479723672,5.562412104321739,23.972482378225973,68.81461601043385,5.554283302743247,46.60452145112431,11.386958757554533,5.584383476066459,-20.69630643779573,56.81331954212392,5.584762574260994,0.2237966565842984,81.19701773257377
76,8.0,0.1000012576288554,5.562296045371427,23.990941613317275,69.11003424806997,5.553789915856685,46.24374975464014,10.647660557378876,5.584754765175647,-21.478897378323747,55.07942609333356,5.580560727337507,0.2238754238890332,80.99715256314873
77,8.0,0.1000001479723672,5.562412104321739,23.972482378225973,68.81461601043385,5.5542796187652055,46.25657284381103,11.605508105943285,5.583481976244974,-20.69630643779573,56.81331954212392,5.584762574260994,0.2240073828107232,80.78634945921664
78,8.0,0.1000012576288554,5.5618146449770665,23.99232445168876,68.8758302017414,5.553789915856685,46.25213557894664,11.475709360409834,5.584754765175647,-21.478897378323747,55.07942609333356,5.580560727337507,0.2241047791565656,80.55294493923795
79,8.0,0.1000001562952404,5.562615908562051,23.968565096834787,68.78761089824611,5.557896755079416,45.490292657241866,10.865304393540226,5.589385402172533,-21.572289618404,55.08416372539596,5.5804978488457575,0.224230196964857,80.32868393101069
80,8.0,0.1000001507027949,5.562615908562051,23.968565096834787,68.78761089824611,5.553914873465624,45.37725131634998,10.976717724656911,5.5870383718131285,-21.44702178669398,55.07477261418729,5.5804978488457575,0.2243823487814404,80.0632370116912
81,8.0,0.100000052982553,5.558964882270463,23.928147360403063,68.57906970295154,5.554509543031027,46.66011474220354,10.966937545249696,5.579223418172037,-20.801677039406243,53.989481960283534,5.574324305369925,0.2244440254203723,80.01270323097971
82,8.0,0.1000001573178479,5.56285901023344,23.64916482870782,69.08879481221337,5.553183910382256,45.541748646260686,11.339020336170655,5.589380117100446,-21.109213741775925,55.19530152218669,5.585193706240486,0.2245176983211396,79.78548857228597
83,8.0,0.1000014680972043,5.575036929504799,33.20658327743361,58.98559754932626,5.591902168338624,38.34780152582295,18.583655901515407,5.5449578668591855,-9.84126238656545,38.83688772676608,5.547265215973487,0.2245706567311358,67.69030869491007
84,8.0,0.100000390005137,5.5762347794275575,33.27859672211952,58.573433541920565,5.591921577507208,37.872518187721504,18.691411350753484,5.537755861522799,-9.834722626629564,38.78588955445712,5.545080885661658,0.2246059498436074,67.36699575224688
85,8.0,0.1000003593696286,5.577988198692655,32.55719309112767,58.6928542157312,5.591260764963848,37.938782036237214,18.691411350753484,5.537755861522799,-9.827697234079857,38.84022556488888,5.546644264244402,0.2248085313080675,67.11797045473028
86,8.0,0.100000390005137,5.560171555803305,32.165026189041505,58.573433541920565,5.591921577507208,37.738121359255,18.691411350753484,5.537917062070108,-9.518691637385004,38.88030659101411,5.581379098826633,0.2250549655264363,66.82391807303362
87,8.0,0.1000001356994996,5.578509313911373,31.80528837578268,58.579598284279406,5.591641856576939,37.73827422026585,18.67172352460154,5.537785485210772,-9.518691637385004,39.1211226193979,5.546381136600811,0.2251136421840229,66.65692540024816
88,8.0,0.1000001356994996,5.5811629074424,31.80528837578268,58.450458077171305,5.591641856576939,37.73827422026585,18.72248851731543,5.537785485210772,-10.201138881563535,39.10414075395586,5.546381136600811,0.2252176911533108,66.54346262479777
89,8.0,0.1000017665250871,5.577901761214461,31.66888249728971,58.49951543735492,5.591638926828855,37.89606026313905,18.721219413226777,5.544852677240724,-10.763833475279656,38.70692778920669,5.546323775619398,0.2253834196332318,66.5215109948088
90,8.0,0.1000009223782252,5.581179576852826,31.24117446944052,58.439916927742814,5.594179529713965,37.89065273950876,18.721419436113816,5.5448975802574845,-10.19637793593004,38.706983573998365,5.546163699670862,0.2254632324381441,66.2663932378359
91,8.0,0.1000012737670724,5.561402932399282,31.318332337334663,58.238998977904565,5.591730543425717,37.7866023846157,18.67908198463447,5.5439309754718185,-10.730289956528994,38.63736512788248,5.546322630661057,0.2255871399569877,66.12578122290965
92,8.0,0.1000007779906984,5.56160779435079,31.2676452362258,58.201135582267405,5.592868014775654,37.763112524590696,18.72040844784219,5.544811783367372,-10.730861502333031,38.63736512788248,5.547076570742704,0.225613608500189,66.06843286838236
93,8.0,0.1000045769875278,5.578015310824442,30.329730247513616,58.60053130737095,5.591691780934887,37.8733407674278,18.721853660269872,5.544383383994355,-8.918846729195092,39.718173692838526,5.546436135425803,0.2259394123998828,65.98420118780787
94,8.0,0.1000044031478304,5.581106583347703,29.995728613899256,58.44054553795168,5.594261008305228,37.841824086935134,18.72143741691484,5.544852294762141,-10.19637793593004,38.70683434008969,5.546170415128812,0.2261839368422453,65.68897242195298
95,8.0,0.1000054361006582,5.581179576852826,29.846618631644564,58.40072936938716,5.594179529713965,37.89562607466028,18.72141959796081,5.5448975802574845,-10.19637793593004,39.72483493528027,5.546161655553948,0.2263462297380338,65.5855611748442
96,8.0,0.1000008451469342,5.5612694865155925,29.953954925116435,58.217937921789606,5.59219871031404,37.59860736252118,18.667293562260333,5.543843613358876,-10.7312932090769,38.83383932666375,5.546322630661057,0.2263522526114264,65.47188489360342
97,8.0,0.1000054996125987,5.581300051343327,29.81377063837856,58.01254174597334,5.593483811907301,37.84371851439715,18.721483258485325,5.543899631142852,-10.84306706941654,39.718173692838526,5.546178581783031,0.2265312313160535,65.22511724409657
98,8.0,0.1000003117873304,5.581025900186744,29.71527519912432,57.80690113433066,5.594199196179038,37.888368106462345,18.562042131163803,5.557942529039202,-10.844932153359997,38.74901671524884,5.546869217778662,0.2266292726700953,64.99719531575168
99,8.0,0.1000002966581188,5.581025900186744,29.56653943914432,57.80690113433066,5.594199196179038,37.888368106462345,18.562042131163803,5.56069450210409,-10.844932153359997,39.23207732979756,5.546869217778662,0.2267758166129692,64.92933137774295
100,8.0,0.100004636791652,5.581093837920735,29.501367336290063,57.7742368132721,5.591793670279263,38.28436181727236,18.19791839441548,5.544893817794155,-10.87706170654866,39.44613202774489,5.55715801080061,0.2269125248830769,64.87058743426614
101,8.0,0.100004636791652,5.581093837920735,29.630042881980145,57.34945396645514,5.591793670279263,38.28436181727236,18.1379264766542,5.544893817794155,-10.87789375090475,39.45913157871826,5.557519595982572,0.2269146381676297,64.5515244702907
102,8.0,0.1000156717002373,5.582144929508548,28.440644685626104,57.9130224176203,5.593506522489646,37.888368106462345,18.702272963391863,5.536470066554923,-11.02095497134058,38.74901671524884,5.546869217778662,0.2275226607287463,64.5196747951958
103,8.0,0.1000160883585603,5.581146997853461,28.52755428958167,57.763001689180655,5.616082986944223,35.733528935581326,18.19661121653533,5.574960560422356,-10.72777209080036,38.650628486170206,5.566308392089225,0.2275877013132981,64.42348731549167
104,8.0,0.1000156308021983,5.5785570416930845,28.204427161774547,57.64895825860595,5.59259906397775,37.60584392639453,18.76928938154544,5.54397508324855,-10.83957969151531,39.137306387456405,5.546315314757181,0.2277542206259976,64.17859534008467
105,8.0,0.1000004048970095,5.578042356387633,28.19576941501957,57.36318189834124,5.5916664195626335,38.22372385352332,18.231953346467478,5.543230261991152,-10.722475522703764,38.808931748074365,5.546366495089574,0.2279284848085877,63.91819811608535
106,8.0,0.1000004048970095,5.578042356387633,28.19576941501957,57.11540653666452,5.5916664195626335,38.22372385352332,18.231953346467478,5.543230261991152,-10.722475522703764,38.808931748074365,5.547182459368151,0.2279942956384228,63.695926688866166
107,8.0,0.1000038320518317,5.571907909903357,27.915025008244204,57.11856137401055,5.592710276534608,38.10412925929402,17.64770314874354,5.575640143263627,-11.000851862382545,38.79943469216487,5.54575258804516,0.2285466979896425,63.574984661008834
108,8.0,0.1000001249032859,5.581161729258907,27.013303445384683,57.36502419549311,5.594345711853596,35.68633306892387,18.129866776793087,5.580396435962932,-10.735243539575382,38.84052463539467,5.546945941572824,0.2289495754106948,63.40713338404395
109,8.0,0.1000001202174587,5.580475715302826,26.79053682645928,57.35460753502605,5.592408525996546,37.738121359255,18.67172352460154,5.537785485210772,-9.518691637385004,39.1211226193979,5.546380930577334,0.2290710045445762,63.30311105267053
110,8.0,0.1000001032807063,5.573996323584684,26.45196095486985,57.24529183568397,5.620540356078293,35.82790816486662,18.130274735150103,5.557350811070458,-10.735243539575382,38.835862629682126,5.546932462713636,0.2293510639044577,63.06131679334475
111,8.0,0.1000001032807063,5.573753595677554,26.45196095486985,57.11845338607419,5.620540356078293,35.8750099667294,18.130274735150103,5.557624188788408,-10.992099832422562,38.835862629682126,5.546932462713636,0.2293786521835127,62.94619889695556
112,8.0,0.100001768466568,5.581093837920735,25.184157985368635,57.44537142390179,5.591793670279263,35.51263994006033,18.720956228087463,5.544911598048659,-11.398714652939333,39.4583827183823,5.546821362546201,0.2304764341185177,62.72330118434488
113,8.0,0.100001768466568,5.581093837920735,25.099245914231066,57.349730490385554,5.591793670279263,35.566394383063724,18.715676400728057,5.544893817794155,-11.407404511152668,39.45913157871826,5.54611649142049,0.2305954235791481,62.60162723750001
114,6.0,0.1000113158137752,5.118447488411098,24.42443165344936,-17.662564437473105,5.049192946948199,27.046252109730744,23.177261639446755,5.07842119450324,49.70348829631938,0.1503650037533516,5.056796802749919,0.2307771263697355,49.70371574094548
115,6.0,0.1000113876908576,5.1223598386929545,24.42443165344936,-21.28741889196548,5.049192946948199,27.046252109730744,23.38551569679488,5.07610872954544,46.23054612216133,0.1503650037533516,5.056796802749919,0.2309044156026208,46.23079065284996
116,5.0,0.1006041879971184,4.718999733216903,25.02510388668401,-19.03461269941381,4.824675797295668,27.40174794071662,19.5551757509183,4.861243107965027,44.23412984894669,-0.1399279695568961,4.788791374237492,0.2344933182381594,44.2343511688613
117,5.0,0.1003578503417203,4.719086262183656,23.78281251301017,-19.05431343487265,4.913840472694828,24.29021502186547,21.910770611814826,4.831110308975717,40.92933563101416,0.0080564179497077,4.791265559923311,0.2371185225412707,40.968226325509406
118,4.0,0.100001794821546,4.378113145205915,24.44771092845656,-15.313485461239296,4.4840146473585305,27.06533718896739,21.62916548648925,4.495203303908347,37.065142390441736,0.7121947218842212,4.387236950805816,0.2437193718991626,37.071984054614624
119,4.0,0.1000017609937252,4.673507374127935,24.44771092845656,-15.313485461239296,4.556836993216725,27.06533718896739,21.62916548648925,4.495203303908347,37.065142390441736,0.6919119534948628,4.2589461475860855,0.2766736809132689,37.07159994625414
